io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,1.111338195,600,2025-11-02 01:49:32
bgworkers,1,1,1,POWER,0,2,24,.073741467,100,2025-11-02 01:51:19
bgworkers,1,1,1,THROUGHPUT,R,1,45,.450819395,600,2025-11-02 01:51:20
bgworkers,1,1,1,THROUGHPUT,R,2,46,.074122673,100,2025-11-02 01:51:20
bgworkers,1,1,1,THROUGHPUT,R,1,47,.443365230,600,2025-11-02 01:51:20
bgworkers,1,1,1,THROUGHPUT,R,2,48,.076418388,100,2025-11-02 01:51:20
bgworkers,1,1,1,THROUGHPUT,R,1,49,.472567883,600,2025-11-02 01:51:21
bgworkers,1,1,1,THROUGHPUT,R,2,50,.076092001,100,2025-11-02 01:51:21
bgworkers,1,1,1,THROUGHPUT,R,1,51,.431184044,600,2025-11-02 01:51:21
bgworkers,1,1,1,THROUGHPUT,R,2,52,.067647049,100,2025-11-02 01:51:21
