io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,1.660291883,600,2025-11-08 18:01:54
sync,1,1,1,POWER,0,2,24,.140733501,100,2025-11-08 18:02:21
sync,1,1,1,THROUGHPUT,R,1,45,.460226753,600,2025-11-08 18:02:22
sync,1,1,1,THROUGHPUT,R,2,46,.130170176,100,2025-11-08 18:02:22
sync,1,1,1,THROUGHPUT,R,1,47,.453383784,600,2025-11-08 18:02:22
sync,1,1,1,THROUGHPUT,R,2,48,.130573351,100,2025-11-08 18:02:22
sync,1,1,1,THROUGHPUT,R,1,49,.809631374,600,2025-11-08 18:02:23
sync,1,1,1,THROUGHPUT,R,2,50,.117962369,100,2025-11-08 18:02:23
sync,1,1,1,THROUGHPUT,R,1,51,.452970032,600,2025-11-08 18:02:24
sync,1,1,1,THROUGHPUT,R,2,52,.139700404,100,2025-11-08 18:02:24
