io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,46.608499343,600,2025-11-13 06:29:44
sync,1,1,1,POWER,0,2,24,15.142796091,100,2025-11-13 07:35:56
sync,1,1,1,THROUGHPUT,R,1,45,15.565955754,600,2025-11-13 07:36:12
sync,1,1,1,THROUGHPUT,R,2,46,19.840692487,100,2025-11-13 07:36:32
sync,1,1,1,THROUGHPUT,R,1,47,36.384220033,600,2025-11-13 07:37:08
sync,1,1,1,THROUGHPUT,R,2,48,36.225220978,100,2025-11-13 07:37:45
sync,1,1,1,THROUGHPUT,R,1,49,21.122497286,600,2025-11-13 07:38:06
sync,1,1,1,THROUGHPUT,R,2,50,35.114745766,100,2025-11-13 07:38:41
sync,1,1,1,THROUGHPUT,R,1,51,29.621256415,600,2025-11-13 07:39:10
sync,1,1,1,THROUGHPUT,R,2,52,33.285404238,100,2025-11-13 07:39:44
