io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.480895295,600,2025-11-04 21:50:39
sync,1,1,1,POWER,0,2,24,.122937428,100,2025-11-04 21:51:07
sync,1,1,1,THROUGHPUT,R,1,45,.429209285,600,2025-11-04 21:51:07
sync,1,1,1,THROUGHPUT,R,2,46,.104550421,100,2025-11-04 21:51:07
sync,1,1,1,THROUGHPUT,R,1,47,.149049111,600,2025-11-04 21:51:07
sync,1,1,1,THROUGHPUT,R,2,48,.112661066,100,2025-11-04 21:51:08
sync,1,1,1,THROUGHPUT,R,1,49,.375756820,600,2025-11-04 21:51:08
sync,1,1,1,THROUGHPUT,R,2,50,.118393342,100,2025-11-04 21:51:08
sync,1,1,1,THROUGHPUT,R,1,51,.179041667,600,2025-11-04 21:51:08
sync,1,1,1,THROUGHPUT,R,2,52,.124116609,100,2025-11-04 21:51:08
