io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.074000110,600,2025-11-02 23:14:38
sync,1,1,1,POWER,0,2,24,.065806725,100,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,1,45,.062616239,600,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,2,46,.054702510,100,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,1,47,.059342347,600,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,2,48,.058752466,100,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,1,49,.056830744,600,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,2,50,.055437692,100,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,R,1,51,.057745843,600,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,R,2,52,.057012127,100,2025-11-02 23:15:05
