io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.120407928,600,2025-11-03 00:34:01
iouring,1,1,1,POWER,0,2,24,.057030523,100,2025-11-03 00:35:19
iouring,1,1,1,THROUGHPUT,R,1,45,.054265433,600,2025-11-03 00:35:19
iouring,1,1,1,THROUGHPUT,R,2,46,.056533883,100,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,1,47,.062145970,600,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,2,48,.055221382,100,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,1,49,.043829362,600,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,2,50,.056512697,100,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,1,51,.060789690,600,2025-11-03 00:35:20
iouring,1,1,1,THROUGHPUT,R,2,52,.057433020,100,2025-11-03 00:35:20
