io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.687441434,600,2025-11-08 15:25:21
bgworkers,1,1,1,POWER,0,2,24,.085563030,100,2025-11-08 15:25:46
bgworkers,1,1,1,THROUGHPUT,R,1,45,.106536302,600,2025-11-08 15:25:46
bgworkers,1,1,1,THROUGHPUT,R,2,46,.068817312,100,2025-11-08 15:25:46
bgworkers,1,1,1,THROUGHPUT,R,1,47,.103684869,600,2025-11-08 15:25:46
bgworkers,1,1,1,THROUGHPUT,R,2,48,.066715364,100,2025-11-08 15:25:46
bgworkers,1,1,1,THROUGHPUT,R,1,49,.101163996,600,2025-11-08 15:25:47
bgworkers,1,1,1,THROUGHPUT,R,2,50,.068446791,100,2025-11-08 15:25:47
bgworkers,1,1,1,THROUGHPUT,R,1,51,.101857374,600,2025-11-08 15:25:47
bgworkers,1,1,1,THROUGHPUT,R,2,52,.067367859,100,2025-11-08 15:25:47
