io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.415348773,224279,2026-06-26 07:25:07
bgworkers,1,1,1,POWER,0,2,24,35.602178017,225566,2026-06-26 07:47:10
bgworkers,1,1,1,THROUGHPUT,R,1,89,266.492691933,225215,2026-06-26 07:52:25
bgworkers,1,1,1,THROUGHPUT,R,2,90,40.576835790,224161,2026-06-26 07:53:45
bgworkers,1,1,1,THROUGHPUT,R,1,91,215.321808630,224994,2026-06-26 07:58:08
bgworkers,1,1,1,THROUGHPUT,R,2,92,67.225735633,225685,2026-06-26 07:59:46
bgworkers,1,1,1,THROUGHPUT,R,1,93,173.614083842,225101,2026-06-26 08:03:29
bgworkers,1,1,1,THROUGHPUT,R,2,94,51.655709973,224998,2026-06-26 08:04:59
bgworkers,1,1,1,THROUGHPUT,R,1,95,182.304575246,224352,2026-06-26 08:08:38
bgworkers,1,1,1,THROUGHPUT,R,2,96,38.863744168,224958,2026-06-26 08:09:54
