io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.284201673,600,2025-11-08 19:24:17
iouring,1,1,1,POWER,0,2,24,.130813872,100,2025-11-08 19:24:45
iouring,1,1,1,THROUGHPUT,R,1,45,.944951247,600,2025-11-08 19:24:46
iouring,1,1,1,THROUGHPUT,R,2,46,.115901252,100,2025-11-08 19:24:46
iouring,1,1,1,THROUGHPUT,R,1,47,.889795725,600,2025-11-08 19:24:47
iouring,1,1,1,THROUGHPUT,R,2,48,.115490537,100,2025-11-08 19:24:47
iouring,1,1,1,THROUGHPUT,R,1,49,.467504443,600,2025-11-08 19:24:47
iouring,1,1,1,THROUGHPUT,R,2,50,.119808115,100,2025-11-08 19:24:47
iouring,1,1,1,THROUGHPUT,R,1,51,.888016685,600,2025-11-08 19:24:48
iouring,1,1,1,THROUGHPUT,R,2,52,.117799496,100,2025-11-08 19:24:49
