io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,12.512700254,600,2025-11-05 20:12:50
iouring,1,1,1,POWER,0,2,24,.437350783,100,2025-11-05 20:13:25
iouring,1,1,1,THROUGHPUT,R,1,45,7.723533158,600,2025-11-05 20:13:33
iouring,1,1,1,THROUGHPUT,R,2,46,.379812822,100,2025-11-05 20:13:33
iouring,1,1,1,THROUGHPUT,R,1,47,1.794806584,600,2025-11-05 20:13:35
iouring,1,1,1,THROUGHPUT,R,2,48,.410774286,100,2025-11-05 20:13:35
iouring,1,1,1,THROUGHPUT,R,1,49,4.086258027,600,2025-11-05 20:13:39
iouring,1,1,1,THROUGHPUT,R,2,50,.375857349,100,2025-11-05 20:13:40
iouring,1,1,1,THROUGHPUT,R,1,51,1.785472351,600,2025-11-05 20:13:41
iouring,1,1,1,THROUGHPUT,R,2,52,.380486523,100,2025-11-05 20:13:42
