io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,23.782961508,600,2025-11-05 01:52:20
bgworkers,1,1,1,POWER,0,2,24,.690716447,100,2025-11-05 01:53:08
bgworkers,1,1,1,THROUGHPUT,R,1,45,9.681711217,600,2025-11-05 01:53:17
bgworkers,1,1,1,THROUGHPUT,R,2,46,.623048440,100,2025-11-05 01:53:18
bgworkers,1,1,1,THROUGHPUT,R,1,47,6.869166112,600,2025-11-05 01:53:25
bgworkers,1,1,1,THROUGHPUT,R,2,48,.668718249,100,2025-11-05 01:53:26
bgworkers,1,1,1,THROUGHPUT,R,1,49,7.516858546,600,2025-11-05 01:53:33
bgworkers,1,1,1,THROUGHPUT,R,2,50,.469421483,100,2025-11-05 01:53:34
bgworkers,1,1,1,THROUGHPUT,R,1,51,5.034922066,600,2025-11-05 01:53:39
bgworkers,1,1,1,THROUGHPUT,R,2,52,.381299146,100,2025-11-05 01:53:39
