io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,4.673380824,600,2025-11-05 21:07:33
sync,1,1,1,POWER,0,2,24,1.764279667,100,2025-11-05 21:13:51
sync,1,1,1,THROUGHPUT,R,1,45,2.024501252,600,2025-11-05 21:13:53
sync,1,1,1,THROUGHPUT,R,2,46,1.687106036,100,2025-11-05 21:13:55
sync,1,1,1,THROUGHPUT,R,1,47,2.157121538,600,2025-11-05 21:13:57
sync,1,1,1,THROUGHPUT,R,2,48,1.974954678,100,2025-11-05 21:13:59
sync,1,1,1,THROUGHPUT,R,1,49,2.016836359,600,2025-11-05 21:14:01
sync,1,1,1,THROUGHPUT,R,2,50,1.702812683,100,2025-11-05 21:14:03
sync,1,1,1,THROUGHPUT,R,1,51,2.156833918,600,2025-11-05 21:14:05
sync,1,1,1,THROUGHPUT,R,2,52,1.705089722,100,2025-11-05 21:14:06
