io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.679078215,600,2025-11-05 18:49:40
iouring,1,1,1,POWER,0,2,24,.109238552,100,2025-11-05 18:50:05
iouring,1,1,1,THROUGHPUT,R,1,45,.579538504,600,2025-11-05 18:50:06
iouring,1,1,1,THROUGHPUT,R,2,46,.065886317,100,2025-11-05 18:50:06
iouring,1,1,1,THROUGHPUT,R,1,47,.275108513,600,2025-11-05 18:50:06
iouring,1,1,1,THROUGHPUT,R,2,48,.063411019,100,2025-11-05 18:50:06
iouring,1,1,1,THROUGHPUT,R,1,49,.496706987,600,2025-11-05 18:50:07
iouring,1,1,1,THROUGHPUT,R,2,50,.064226270,100,2025-11-05 18:50:07
iouring,1,1,1,THROUGHPUT,R,1,51,.238044331,600,2025-11-05 18:50:07
iouring,1,1,1,THROUGHPUT,R,2,52,.072287840,100,2025-11-05 18:50:07
