io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,3.871921802,600,2025-11-05 20:23:18
bgworkers,1,1,1,POWER,0,2,24,.394494356,100,2025-11-05 20:23:54
bgworkers,1,1,1,THROUGHPUT,R,1,45,6.199471344,600,2025-11-05 20:24:00
bgworkers,1,1,1,THROUGHPUT,R,2,46,.377516958,100,2025-11-05 20:24:01
bgworkers,1,1,1,THROUGHPUT,R,1,47,2.294011634,600,2025-11-05 20:24:03
bgworkers,1,1,1,THROUGHPUT,R,2,48,.396647422,100,2025-11-05 20:24:03
bgworkers,1,1,1,THROUGHPUT,R,1,49,4.080314787,600,2025-11-05 20:24:08
bgworkers,1,1,1,THROUGHPUT,R,2,50,.376987179,100,2025-11-05 20:24:08
bgworkers,1,1,1,THROUGHPUT,R,1,51,4.231460735,600,2025-11-05 20:24:12
bgworkers,1,1,1,THROUGHPUT,R,2,52,.355584732,100,2025-11-05 20:24:13
