io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,4.942592447,600,2025-11-05 19:55:52
bgworkers,1,1,1,POWER,0,2,24,1.894616426,100,2025-11-05 19:59:34
bgworkers,1,1,1,THROUGHPUT,R,1,45,1.949844728,600,2025-11-05 19:59:36
bgworkers,1,1,1,THROUGHPUT,R,2,46,1.870908609,100,2025-11-05 19:59:37
bgworkers,1,1,1,THROUGHPUT,R,1,47,2.104533873,600,2025-11-05 19:59:40
bgworkers,1,1,1,THROUGHPUT,R,2,48,1.616600305,100,2025-11-05 19:59:41
bgworkers,1,1,1,THROUGHPUT,R,1,49,2.166404582,600,2025-11-05 19:59:43
bgworkers,1,1,1,THROUGHPUT,R,2,50,1.526484199,100,2025-11-05 19:59:45
bgworkers,1,1,1,THROUGHPUT,R,1,51,1.949493377,600,2025-11-05 19:59:47
bgworkers,1,1,1,THROUGHPUT,R,2,52,1.543357657,100,2025-11-05 19:59:48
