io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,123.778851465,224279,2026-06-26 21:00:30
sync,1,1,1,POWER,0,2,24,36.328826052,225566,2026-06-26 21:22:42
sync,1,1,1,THROUGHPUT,R,1,89,261.858561392,225215,2026-06-26 21:28:02
sync,1,1,1,THROUGHPUT,R,2,90,37.946590473,224161,2026-06-26 21:29:13
sync,1,1,1,THROUGHPUT,R,1,91,168.188811845,224994,2026-06-26 21:32:34
sync,1,1,1,THROUGHPUT,R,2,92,38.426313790,225685,2026-06-26 21:34:07
sync,1,1,1,THROUGHPUT,R,1,93,115.442098098,225101,2026-06-26 21:36:33
sync,1,1,1,THROUGHPUT,R,2,94,40.204258353,224998,2026-06-26 21:37:59
sync,1,1,1,THROUGHPUT,R,1,95,173.065895211,224352,2026-06-26 21:41:26
sync,1,1,1,THROUGHPUT,R,2,96,48.152783188,224958,2026-06-26 21:42:56
