io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,45.790663758,600,2025-11-10 17:26:13
sync,1,1,1,POWER,0,2,24,16.518435116,100,2025-11-10 18:35:49
sync,1,1,1,THROUGHPUT,R,1,45,62.204964453,600,2025-11-10 18:36:51
sync,1,1,1,THROUGHPUT,R,2,46,81.035049694,100,2025-11-10 18:38:12
sync,1,1,1,THROUGHPUT,R,1,47,24.471373146,600,2025-11-10 18:38:37
sync,1,1,1,THROUGHPUT,R,2,48,14.960503975,100,2025-11-10 18:38:52
sync,1,1,1,THROUGHPUT,R,1,49,22.741896690,600,2025-11-10 18:39:15
sync,1,1,1,THROUGHPUT,R,2,50,21.259895061,100,2025-11-10 18:39:36
sync,1,1,1,THROUGHPUT,R,1,51,20.929279136,600,2025-11-10 18:39:57
sync,1,1,1,THROUGHPUT,R,2,52,13.363880775,100,2025-11-10 18:40:10
