io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.191626954,600,2025-10-31 02:28:17
iouring,1,1,1,POWER,0,2,24,.080957293,100,2025-10-31 02:29:18
iouring,1,1,1,THROUGHPUT,R,1,45,.095231478,600,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,2,46,.068092245,100,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,1,47,.089522376,600,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,2,48,.070308023,100,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,1,49,.091604191,600,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,2,50,.070939005,100,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,1,51,.093883109,600,2025-10-31 02:29:19
iouring,1,1,1,THROUGHPUT,R,2,52,.074230422,100,2025-10-31 02:29:19
