io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,14,2,.707943907,2,2026-06-26 08:56:37
bgworkers,1,1,1,POWER,0,2,3,.306132434,101,2026-06-26 08:56:38
bgworkers,1,1,1,POWER,0,9,4,2.211874342,176,2026-06-26 08:56:40
bgworkers,1,1,1,POWER,0,20,5,.588972386,174,2026-06-26 08:56:41
bgworkers,1,1,1,POWER,0,6,6,.279725131,2,2026-06-26 08:56:41
bgworkers,1,1,1,POWER,0,17,7,.655799082,2,2026-06-26 08:56:42
bgworkers,1,1,1,POWER,0,18,8,2.315113760,10,2026-06-26 08:56:44
bgworkers,1,1,1,POWER,0,8,9,.279139273,3,2026-06-26 08:56:44
bgworkers,1,1,1,POWER,0,21,10,.510450315,101,2026-06-26 08:56:45
bgworkers,1,1,1,POWER,0,13,11,.922072698,43,2026-06-26 08:56:46
bgworkers,1,1,1,POWER,0,3,12,.462050574,11,2026-06-26 08:56:46
bgworkers,1,1,1,POWER,0,22,13,.094136304,8,2026-06-26 08:56:46
bgworkers,1,1,1,POWER,0,16,14,.206071554,18231,2026-06-26 08:56:46
bgworkers,1,1,1,POWER,0,4,15,.139421957,6,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,11,16,.109826715,1063,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,15,17,.484304304,4,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,1,18,.037227061,1,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,10,19,.230722210,21,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,19,20,.079746250,2,2026-06-26 08:56:47
bgworkers,1,1,1,POWER,0,5,21,.262317316,6,2026-06-26 08:56:48
bgworkers,1,1,1,POWER,0,7,22,.668872057,5,2026-06-26 08:56:48
bgworkers,1,1,1,POWER,0,12,23,.374454112,3,2026-06-26 08:56:49
bgworkers,1,1,1,THROUGHPUT,2,6,23,.524840488,2,2026-06-26 08:56:50
bgworkers,1,1,1,THROUGHPUT,1,21,1,.678429532,101,2026-06-26 08:56:50
bgworkers,1,1,1,THROUGHPUT,1,3,2,.569770936,11,2026-06-26 08:56:51
bgworkers,1,1,1,THROUGHPUT,2,17,24,.814917181,2,2026-06-26 08:56:51
bgworkers,1,1,1,THROUGHPUT,2,14,25,.167112368,2,2026-06-26 08:56:51
bgworkers,1,1,1,THROUGHPUT,2,16,26,.351619575,18334,2026-06-26 08:56:51
bgworkers,1,1,1,THROUGHPUT,2,19,27,.129889736,2,2026-06-26 08:56:51
bgworkers,1,1,1,THROUGHPUT,2,10,28,.288811998,21,2026-06-26 08:56:52
bgworkers,1,1,1,THROUGHPUT,2,9,29,.714147159,176,2026-06-26 08:56:52
bgworkers,1,1,1,THROUGHPUT,2,2,30,.242685677,101,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,1,18,3,2.477569427,10,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,2,15,31,.539633475,4,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,1,5,4,.268161181,6,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,2,8,32,.221158615,3,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,1,11,5,.119248935,1090,2026-06-26 08:56:53
bgworkers,1,1,1,THROUGHPUT,2,5,33,.308873270,6,2026-06-26 08:56:54
bgworkers,1,1,1,THROUGHPUT,2,22,34,.101151347,8,2026-06-26 08:56:54
bgworkers,1,1,1,THROUGHPUT,1,7,6,.744077945,5,2026-06-26 08:56:54
bgworkers,1,1,1,THROUGHPUT,2,12,35,.446742283,3,2026-06-26 08:56:54
bgworkers,1,1,1,THROUGHPUT,1,6,7,.317631222,2,2026-06-26 08:56:54
bgworkers,1,1,1,THROUGHPUT,2,7,36,.689570109,5,2026-06-26 08:56:55
bgworkers,1,1,1,THROUGHPUT,1,20,8,.504113763,165,2026-06-26 08:56:55
bgworkers,1,1,1,THROUGHPUT,1,17,9,.675430638,2,2026-06-26 08:56:56
bgworkers,1,1,1,THROUGHPUT,2,13,37,1.006327111,43,2026-06-26 08:56:56
bgworkers,1,1,1,THROUGHPUT,1,12,10,.439227417,3,2026-06-26 08:56:56
