io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,16.297856949,600,2025-11-08 14:40:16
sync,1,1,1,POWER,0,2,24,3.525773780,100,2025-11-08 14:46:01
sync,1,1,1,THROUGHPUT,R,1,45,4.229385278,600,2025-11-08 14:46:05
sync,1,1,1,THROUGHPUT,R,2,46,3.118379182,100,2025-11-08 14:46:08
sync,1,1,1,THROUGHPUT,R,1,47,4.211883219,600,2025-11-08 14:46:12
sync,1,1,1,THROUGHPUT,R,2,48,3.157497959,100,2025-11-08 14:46:16
sync,1,1,1,THROUGHPUT,R,1,49,4.420424105,600,2025-11-08 14:46:20
sync,1,1,1,THROUGHPUT,R,2,50,3.214606598,100,2025-11-08 14:46:23
sync,1,1,1,THROUGHPUT,R,1,51,3.472564855,600,2025-11-08 14:46:27
sync,1,1,1,THROUGHPUT,R,2,52,3.673837543,100,2025-11-08 14:46:30
