io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.072576052,600,2025-11-03 09:17:47
bgworkers,1,1,1,POWER,0,2,24,.050035791,100,2025-11-03 09:25:12
bgworkers,1,1,1,THROUGHPUT,R,1,45,.059815924,600,2025-11-03 09:25:12
bgworkers,1,1,1,THROUGHPUT,R,2,46,.052551047,100,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,1,47,.054092775,600,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,2,48,.052691772,100,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,1,49,.053183458,600,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,2,50,.047007001,100,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,1,51,.065149046,600,2025-11-03 09:25:13
bgworkers,1,1,1,THROUGHPUT,R,2,52,.057725174,100,2025-11-03 09:25:13
