io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,9.787613444,600,2025-11-04 22:57:12
sync,1,1,1,POWER,0,2,24,.515647070,100,2025-11-04 22:57:58
sync,1,1,1,THROUGHPUT,R,1,45,1.413600837,600,2025-11-04 22:58:00
sync,1,1,1,THROUGHPUT,R,2,46,.556652715,100,2025-11-04 22:58:00
sync,1,1,1,THROUGHPUT,R,1,47,1.394823625,600,2025-11-04 22:58:02
sync,1,1,1,THROUGHPUT,R,2,48,.474656098,100,2025-11-04 22:58:02
sync,1,1,1,THROUGHPUT,R,1,49,1.306384719,600,2025-11-04 22:58:04
sync,1,1,1,THROUGHPUT,R,2,50,.489356333,100,2025-11-04 22:58:04
sync,1,1,1,THROUGHPUT,R,1,51,1.209414341,600,2025-11-04 22:58:05
sync,1,1,1,THROUGHPUT,R,2,52,.456397140,100,2025-11-04 22:58:06
