io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.071713636,600,2025-11-03 12:17:04
sync,1,1,1,POWER,0,2,24,.067571819,100,2025-11-03 12:22:56
sync,1,1,1,THROUGHPUT,R,1,45,.062583607,600,2025-11-03 12:22:56
sync,1,1,1,THROUGHPUT,R,2,46,.062927259,100,2025-11-03 12:22:56
sync,1,1,1,THROUGHPUT,R,1,47,.061469533,600,2025-11-03 12:22:56
sync,1,1,1,THROUGHPUT,R,2,48,.063318203,100,2025-11-03 12:22:56
sync,1,1,1,THROUGHPUT,R,1,49,.072111719,600,2025-11-03 12:22:57
sync,1,1,1,THROUGHPUT,R,2,50,.063684366,100,2025-11-03 12:22:57
sync,1,1,1,THROUGHPUT,R,1,51,.061296699,600,2025-11-03 12:22:57
sync,1,1,1,THROUGHPUT,R,2,52,.061870801,100,2025-11-03 12:22:57
