io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.444424705,600,2025-11-05 21:03:18
iouring,1,1,1,POWER,0,2,24,.093974342,100,2025-11-05 21:03:44
iouring,1,1,1,THROUGHPUT,R,1,45,.261395245,600,2025-11-05 21:03:44
iouring,1,1,1,THROUGHPUT,R,2,46,.063400929,100,2025-11-05 21:03:44
iouring,1,1,1,THROUGHPUT,R,1,47,.257748354,600,2025-11-05 21:03:45
iouring,1,1,1,THROUGHPUT,R,2,48,.067338944,100,2025-11-05 21:03:45
iouring,1,1,1,THROUGHPUT,R,1,49,.523031098,600,2025-11-05 21:03:45
iouring,1,1,1,THROUGHPUT,R,2,50,.078267179,100,2025-11-05 21:03:45
iouring,1,1,1,THROUGHPUT,R,1,51,.581025537,600,2025-11-05 21:03:46
iouring,1,1,1,THROUGHPUT,R,2,52,.071072830,100,2025-11-05 21:03:46
