io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,123.703522845,224279,2026-06-28 02:00:33
iouring,1,1,1,POWER,0,2,24,35.540086569,225566,2026-06-28 02:22:15
iouring,1,1,1,THROUGHPUT,R,1,89,297.938385274,225215,2026-06-28 02:27:44
iouring,1,1,1,THROUGHPUT,R,2,90,37.196368488,224161,2026-06-28 02:28:56
iouring,1,1,1,THROUGHPUT,R,1,91,132.963476742,224994,2026-06-28 02:31:58
iouring,1,1,1,THROUGHPUT,R,2,92,33.612744961,225685,2026-06-28 02:33:03
iouring,1,1,1,THROUGHPUT,R,1,93,107.059814284,225101,2026-06-28 02:35:18
iouring,1,1,1,THROUGHPUT,R,2,94,32.038408299,224998,2026-06-28 02:36:19
iouring,1,1,1,THROUGHPUT,R,1,95,243.038807947,224352,2026-06-28 02:40:55
iouring,1,1,1,THROUGHPUT,R,2,96,39.489094435,224958,2026-06-28 02:42:11
