io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.071983354,600,2025-11-03 11:10:00
sync,1,1,1,POWER,0,2,24,.064559660,100,2025-11-03 11:15:53
sync,1,1,1,THROUGHPUT,R,1,45,.059434058,600,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,2,46,.062869292,100,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,1,47,.061216251,600,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,2,48,.060629036,100,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,1,49,.062254934,600,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,2,50,.066643127,100,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,1,51,.066327337,600,2025-11-03 11:15:54
sync,1,1,1,THROUGHPUT,R,2,52,.066018754,100,2025-11-03 11:15:54
