io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.212402640,600,2025-11-02 02:22:47
iouring,1,1,1,POWER,0,2,24,.078570417,100,2025-11-02 02:24:45
iouring,1,1,1,THROUGHPUT,R,1,45,.452588304,600,2025-11-02 02:24:46
iouring,1,1,1,THROUGHPUT,R,2,46,.070274915,100,2025-11-02 02:24:46
iouring,1,1,1,THROUGHPUT,R,1,47,.444409308,600,2025-11-02 02:24:46
iouring,1,1,1,THROUGHPUT,R,2,48,.074377077,100,2025-11-02 02:24:46
iouring,1,1,1,THROUGHPUT,R,1,49,.464829577,600,2025-11-02 02:24:47
iouring,1,1,1,THROUGHPUT,R,2,50,.078605270,100,2025-11-02 02:24:47
iouring,1,1,1,THROUGHPUT,R,1,51,.450654198,600,2025-11-02 02:24:47
iouring,1,1,1,THROUGHPUT,R,2,52,.077860060,100,2025-11-02 02:24:47
