io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,124.097483679,224279,2026-06-27 16:05:28
iouring,1,1,1,POWER,0,2,24,35.499693879,225566,2026-06-27 16:27:07
iouring,1,1,1,THROUGHPUT,R,1,89,354.227268210,225215,2026-06-27 16:33:48
iouring,1,1,1,THROUGHPUT,R,2,90,41.862396629,224161,2026-06-27 16:35:08
iouring,1,1,1,THROUGHPUT,R,1,91,185.575889299,224994,2026-06-27 16:38:42
iouring,1,1,1,THROUGHPUT,R,2,92,33.856995369,225685,2026-06-27 16:40:07
iouring,1,1,1,THROUGHPUT,R,1,93,148.707572972,225101,2026-06-27 16:43:03
iouring,1,1,1,THROUGHPUT,R,2,94,32.410106755,224998,2026-06-27 16:44:06
iouring,1,1,1,THROUGHPUT,R,1,95,272.289721469,224352,2026-06-27 16:49:22
iouring,1,1,1,THROUGHPUT,R,2,96,40.525341719,224958,2026-06-27 16:50:27
