io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,58.149311753,600,2025-11-14 03:48:36
iouring,1,1,1,POWER,0,2,24,10.424259438,100,2025-11-14 05:20:18
iouring,1,1,1,THROUGHPUT,R,1,45,37.801654319,600,2025-11-14 05:20:55
iouring,1,1,1,THROUGHPUT,R,2,46,10.815156971,100,2025-11-14 05:21:06
iouring,1,1,1,THROUGHPUT,R,1,47,23.913064893,600,2025-11-14 05:21:30
iouring,1,1,1,THROUGHPUT,R,2,48,16.587981551,100,2025-11-14 05:21:47
iouring,1,1,1,THROUGHPUT,R,1,49,21.357621007,600,2025-11-14 05:22:08
iouring,1,1,1,THROUGHPUT,R,2,50,13.796539024,100,2025-11-14 05:22:22
iouring,1,1,1,THROUGHPUT,R,1,51,20.840058321,600,2025-11-14 05:22:43
iouring,1,1,1,THROUGHPUT,R,2,52,15.980051702,100,2025-11-14 05:22:59
