io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.072803430,600,2025-11-03 00:37:34
sync,1,1,1,POWER,0,2,24,.050542458,100,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,1,45,.056676409,600,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,2,46,.043224641,100,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,1,47,.053724932,600,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,2,48,.057955308,100,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,1,49,.060570888,600,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,2,50,.058207524,100,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,1,51,.057026884,600,2025-11-03 00:39:06
sync,1,1,1,THROUGHPUT,R,2,52,.054575113,100,2025-11-03 00:39:06
