io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.796741592,600,2025-11-08 14:58:04
sync,1,1,1,POWER,0,2,24,.128742202,100,2025-11-08 14:58:32
sync,1,1,1,THROUGHPUT,R,1,45,.144264458,600,2025-11-08 14:58:33
sync,1,1,1,THROUGHPUT,R,2,46,.104163630,100,2025-11-08 14:58:33
sync,1,1,1,THROUGHPUT,R,1,47,.407485694,600,2025-11-08 14:58:33
sync,1,1,1,THROUGHPUT,R,2,48,.113967273,100,2025-11-08 14:58:33
sync,1,1,1,THROUGHPUT,R,1,49,.147263154,600,2025-11-08 14:58:33
sync,1,1,1,THROUGHPUT,R,2,50,.120134202,100,2025-11-08 14:58:34
sync,1,1,1,THROUGHPUT,R,1,51,.425205192,600,2025-11-08 14:58:34
sync,1,1,1,THROUGHPUT,R,2,52,.122964583,100,2025-11-08 14:58:34
