io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.208900508,600,2025-11-04 23:19:08
bgworkers,1,1,1,POWER,0,2,24,.084301067,100,2025-11-04 23:19:33
bgworkers,1,1,1,THROUGHPUT,R,1,45,.083960762,600,2025-11-04 23:19:33
bgworkers,1,1,1,THROUGHPUT,R,2,46,.071004685,100,2025-11-04 23:19:33
bgworkers,1,1,1,THROUGHPUT,R,1,47,.529909501,600,2025-11-04 23:19:34
bgworkers,1,1,1,THROUGHPUT,R,2,48,.064170696,100,2025-11-04 23:19:34
bgworkers,1,1,1,THROUGHPUT,R,1,49,.104441604,600,2025-11-04 23:19:34
bgworkers,1,1,1,THROUGHPUT,R,2,50,.078188534,100,2025-11-04 23:19:34
bgworkers,1,1,1,THROUGHPUT,R,1,51,.103075491,600,2025-11-04 23:19:34
bgworkers,1,1,1,THROUGHPUT,R,2,52,.067276931,100,2025-11-04 23:19:35
