io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,14.557873311,600,2025-11-08 15:37:06
iouring,1,1,1,POWER,0,2,24,.548908207,100,2025-11-08 15:37:54
iouring,1,1,1,THROUGHPUT,R,1,45,6.543873043,600,2025-11-08 15:38:01
iouring,1,1,1,THROUGHPUT,R,2,46,.704040961,100,2025-11-08 15:38:02
iouring,1,1,1,THROUGHPUT,R,1,47,6.006658777,600,2025-11-08 15:38:08
iouring,1,1,1,THROUGHPUT,R,2,48,.510560575,100,2025-11-08 15:38:08
iouring,1,1,1,THROUGHPUT,R,1,49,4.992253676,600,2025-11-08 15:38:13
iouring,1,1,1,THROUGHPUT,R,2,50,.564410523,100,2025-11-08 15:38:14
iouring,1,1,1,THROUGHPUT,R,1,51,4.701636960,600,2025-11-08 15:38:18
iouring,1,1,1,THROUGHPUT,R,2,52,.588171815,100,2025-11-08 15:38:19
