io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.072726715,600,2025-11-03 13:06:04
iouring,1,1,1,POWER,0,2,24,.063003002,100,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,1,45,.063253900,600,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,2,46,.061185074,100,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,1,47,.066744237,600,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,2,48,.063607688,100,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,1,49,.064755602,600,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,2,50,.063292463,100,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,1,51,.066700022,600,2025-11-03 13:06:49
iouring,1,1,1,THROUGHPUT,R,2,52,.065221656,100,2025-11-03 13:06:49
