io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,19.749629419,600,2025-11-08 14:31:59
iouring,1,1,1,POWER,0,2,24,2.855309648,100,2025-11-08 14:36:10
iouring,1,1,1,THROUGHPUT,R,1,45,8.530642006,600,2025-11-08 14:36:19
iouring,1,1,1,THROUGHPUT,R,2,46,3.369043510,100,2025-11-08 14:36:22
iouring,1,1,1,THROUGHPUT,R,1,47,3.821046072,600,2025-11-08 14:36:26
iouring,1,1,1,THROUGHPUT,R,2,48,2.418646233,100,2025-11-08 14:36:29
iouring,1,1,1,THROUGHPUT,R,1,49,4.658332272,600,2025-11-08 14:36:33
iouring,1,1,1,THROUGHPUT,R,2,50,3.225767877,100,2025-11-08 14:36:36
iouring,1,1,1,THROUGHPUT,R,1,51,3.580183584,600,2025-11-08 14:36:40
iouring,1,1,1,THROUGHPUT,R,2,52,2.582053083,100,2025-11-08 14:36:43
