io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.064457409,1,2025-11-11 00:56:37
bgworkers,1,1,1,POWER,0,2,3,19.154374510,19091,2025-11-11 00:56:57
bgworkers,1,1,1,POWER,0,3,4,69.582124109,452176,2025-11-11 00:58:07
bgworkers,1,1,1,POWER,0,4,5,72.131945499,6,2025-11-11 00:59:21
bgworkers,1,1,1,POWER,0,5,6,48.698360954,6,2025-11-11 01:00:10
bgworkers,1,1,1,POWER,0,6,7,40.956365245,2,2025-11-11 01:00:52
bgworkers,1,1,1,POWER,0,7,8,54.584475041,5,2025-11-11 01:01:48
bgworkers,1,1,1,POWER,0,8,9,49.729664992,3,2025-11-11 01:02:39
bgworkers,1,1,1,POWER,0,9,10,52.366622860,176,2025-11-11 01:03:32
bgworkers,1,1,1,POWER,0,10,11,61.743302975,1509433,2025-11-11 01:04:35
bgworkers,1,1,1,POWER,0,11,12,10.363374887,38781,2025-11-11 01:04:46
bgworkers,1,1,1,POWER,0,12,13,44.894472198,3,2025-11-11 01:05:32
bgworkers,1,1,1,POWER,0,13,14,25.559420619,46,2025-11-11 01:05:59
bgworkers,1,1,1,POWER,0,14,15,32.817861008,2,2025-11-11 01:06:33
bgworkers,1,1,1,POWER,0,15,16,68.597766670,4,2025-11-11 01:07:42
bgworkers,1,1,1,POWER,0,16,17,20.364260216,27841,2025-11-11 01:08:04
bgworkers,1,1,1,POWER,0,17,18,3.219004005,2,2025-11-11 01:08:08
bgworkers,1,1,1,POWER,0,18,19,166.585703288,263,2025-11-11 01:10:56
bgworkers,1,1,1,POWER,0,19,20,10.820609911,2,2025-11-11 01:11:08
bgworkers,1,1,1,POWER,0,20,21,2831.738677421,7178,2025-11-11 01:58:20
bgworkers,1,1,1,POWER,0,21,22,142.969106320,16080,2025-11-11 02:00:44
bgworkers,1,1,1,POWER,0,22,23,14.005788769,8,2025-11-11 02:00:59
bgworkers,1,1,1,THROUGHPUT,1,14,1,31.449091943,2,2025-11-11 02:01:48
bgworkers,1,1,1,THROUGHPUT,2,12,23,40.571753159,3,2025-11-11 02:01:57
bgworkers,1,1,1,THROUGHPUT,2,14,24,34.463760503,2,2025-11-11 02:02:31
