io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,56.356111350,600,2025-11-12 10:39:41
iouring,1,1,1,POWER,0,2,24,10.642959431,100,2025-11-12 12:13:25
iouring,1,1,1,THROUGHPUT,R,1,45,51.458016305,600,2025-11-12 12:14:17
iouring,1,1,1,THROUGHPUT,R,2,46,16.438754372,100,2025-11-12 12:14:33
iouring,1,1,1,THROUGHPUT,R,1,47,36.206457134,600,2025-11-12 12:15:10
iouring,1,1,1,THROUGHPUT,R,2,48,12.753513545,100,2025-11-12 12:15:22
iouring,1,1,1,THROUGHPUT,R,1,49,22.952519158,600,2025-11-12 12:15:45
iouring,1,1,1,THROUGHPUT,R,2,50,10.452843332,100,2025-11-12 12:15:56
iouring,1,1,1,THROUGHPUT,R,1,51,22.272993349,600,2025-11-12 12:16:18
iouring,1,1,1,THROUGHPUT,R,2,52,24.979674358,100,2025-11-12 12:16:43
