io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,1,2,.072652032,1,2025-11-08 13:56:14
sync,1,1,1,POWER,0,2,3,74.040283393,4739,2025-11-08 13:57:29
sync,1,1,1,POWER,0,3,4,22.910084102,113748,2025-11-08 13:57:53
sync,1,1,1,POWER,0,4,5,5.306427739,6,2025-11-08 13:58:00
sync,1,1,1,POWER,0,5,6,6.804128660,6,2025-11-08 13:58:08
sync,1,1,1,POWER,0,6,7,2.739613107,2,2025-11-08 13:58:11
sync,1,1,1,POWER,0,7,8,4.578194763,5,2025-11-08 13:58:17
sync,1,1,1,POWER,0,8,9,8.947248262,3,2025-11-08 13:58:27
sync,1,1,1,POWER,0,9,10,11.428950727,176,2025-11-08 13:58:39
sync,1,1,1,POWER,0,10,11,10.258738274,381871,2025-11-08 13:58:51
sync,1,1,1,POWER,0,11,12,4.213448230,1,2025-11-08 13:58:56
sync,1,1,1,POWER,0,12,13,5.459348935,3,2025-11-08 13:59:02
sync,1,1,1,POWER,0,13,14,5.528224739,47,2025-11-08 13:59:09
sync,1,1,1,POWER,0,14,15,2.968312922,2,2025-11-08 13:59:13
sync,1,1,1,POWER,0,15,16,5.853784331,4,2025-11-08 13:59:20
sync,1,1,1,POWER,0,16,17,4.358899100,27840,2025-11-08 13:59:25
sync,1,1,1,POWER,0,17,18,1.503471415,2,2025-11-08 13:59:28
sync,1,1,1,POWER,0,18,19,43.743799036,79,2025-11-08 14:00:13
sync,1,1,1,POWER,0,19,20,1.260750524,2,2025-11-08 14:00:15
sync,1,1,1,POWER,0,20,21,81.972143252,1797,2025-11-08 14:01:38
sync,1,1,1,POWER,0,21,22,11.616705829,3938,2025-11-08 14:01:51
sync,1,1,1,POWER,0,22,23,1.516223496,8,2025-11-08 14:01:53
sync,1,1,1,THROUGHPUT,2,19,23,.735388424,2,2025-11-08 14:01:58
sync,1,1,1,THROUGHPUT,2,6,24,2.801646528,2,2025-11-08 14:02:01
sync,1,1,1,THROUGHPUT,2,11,25,2.684294477,1,2025-11-08 14:02:04
sync,1,1,1,THROUGHPUT,2,7,26,4.448920607,5,2025-11-08 14:02:08
sync,1,1,1,THROUGHPUT,2,22,27,1.737534158,8,2025-11-08 14:02:10
sync,1,1,1,THROUGHPUT,2,8,28,3.272065969,3,2025-11-08 14:02:13
sync,1,1,1,THROUGHPUT,2,12,29,5.075259427,3,2025-11-08 14:02:19
sync,1,1,1,THROUGHPUT,1,2,1,55.254746237,4739,2025-11-08 14:02:53
sync,1,1,1,THROUGHPUT,1,19,2,.634104348,2,2025-11-08 14:02:54
sync,1,1,1,THROUGHPUT,2,20,30,37.697053164,1797,2025-11-08 14:02:56
sync,1,1,1,THROUGHPUT,2,10,31,10.983409317,381871,2025-11-08 14:03:07
sync,1,1,1,THROUGHPUT,1,18,3,37.772123478,79,2025-11-08 14:03:31
sync,1,1,1,THROUGHPUT,1,10,4,9.210651802,381871,2025-11-08 14:03:41
sync,1,1,1,THROUGHPUT,1,9,5,7.840251468,176,2025-11-08 14:03:49
sync,1,1,1,THROUGHPUT,1,22,6,1.836067935,8,2025-11-08 14:03:50
sync,1,1,1,THROUGHPUT,1,8,7,3.366877168,3,2025-11-08 14:03:54
sync,1,1,1,THROUGHPUT,1,11,8,2.102990771,1,2025-11-08 14:03:56
sync,1,1,1,THROUGHPUT,1,6,9,2.660612251,2,2025-11-08 14:03:59
sync,1,1,1,THROUGHPUT,2,2,32,54.185849769,4739,2025-11-08 14:04:02
sync,1,1,1,THROUGHPUT,2,17,33,.181780428,2,2025-11-08 14:04:02
sync,1,1,1,THROUGHPUT,1,7,10,4.357887755,5,2025-11-08 14:04:03
sync,1,1,1,THROUGHPUT,1,1,11,.047380604,1,2025-11-08 14:04:03
sync,1,1,1,THROUGHPUT,1,16,12,2.383675889,27840,2025-11-08 14:04:05
sync,1,1,1,THROUGHPUT,2,5,34,5.994934821,6,2025-11-08 14:04:08
sync,1,1,1,THROUGHPUT,1,13,13,6.044898303,47,2025-11-08 14:04:12
sync,1,1,1,THROUGHPUT,2,9,35,7.928991147,176,2025-11-08 14:04:16
sync,1,1,1,THROUGHPUT,1,12,14,5.402728323,3,2025-11-08 14:04:17
sync,1,1,1,THROUGHPUT,2,3,36,6.073965287,113748,2025-11-08 14:04:22
sync,1,1,1,THROUGHPUT,1,5,15,6.338025377,6,2025-11-08 14:04:23
sync,1,1,1,THROUGHPUT,2,14,37,2.505740847,2,2025-11-08 14:04:24
sync,1,1,1,THROUGHPUT,1,14,16,3.008845102,2,2025-11-08 14:04:26
sync,1,1,1,THROUGHPUT,1,15,17,6.354959594,4,2025-11-08 14:04:33
sync,1,1,1,THROUGHPUT,1,21,18,10.970603921,3938,2025-11-08 14:04:44
sync,1,1,1,THROUGHPUT,2,18,38,38.783251107,79,2025-11-08 14:05:03
sync,1,1,1,THROUGHPUT,2,1,39,.061615182,1,2025-11-08 14:05:03
sync,1,1,1,THROUGHPUT,2,4,40,2.646074538,6,2025-11-08 14:05:06
sync,1,1,1,THROUGHPUT,2,16,41,2.448320882,27840,2025-11-08 14:05:08
sync,1,1,1,THROUGHPUT,2,13,42,6.082275430,47,2025-11-08 14:05:14
sync,1,1,1,THROUGHPUT,1,20,19,36.679720885,1797,2025-11-08 14:05:20
sync,1,1,1,THROUGHPUT,2,15,43,6.401046721,4,2025-11-08 14:05:21
sync,1,1,1,THROUGHPUT,1,4,20,2.504774210,6,2025-11-08 14:05:23
sync,1,1,1,THROUGHPUT,1,3,21,7.170750011,113748,2025-11-08 14:05:30
sync,1,1,1,THROUGHPUT,1,17,22,.198244412,2,2025-11-08 14:05:30
sync,1,1,1,THROUGHPUT,2,21,44,9.936141400,3938,2025-11-08 14:05:31
