io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,16.934875999,600,2025-11-08 17:12:11
sync,1,1,1,POWER,0,2,24,3.578213669,100,2025-11-08 17:17:51
sync,1,1,1,THROUGHPUT,R,1,45,4.677848655,600,2025-11-08 17:17:56
sync,1,1,1,THROUGHPUT,R,2,46,3.653799085,100,2025-11-08 17:18:00
sync,1,1,1,THROUGHPUT,R,1,47,4.383335072,600,2025-11-08 17:18:04
sync,1,1,1,THROUGHPUT,R,2,48,3.432346514,100,2025-11-08 17:18:08
sync,1,1,1,THROUGHPUT,R,1,49,3.440753122,600,2025-11-08 17:18:11
sync,1,1,1,THROUGHPUT,R,2,50,3.313355005,100,2025-11-08 17:18:14
sync,1,1,1,THROUGHPUT,R,1,51,3.131674036,600,2025-11-08 17:18:17
sync,1,1,1,THROUGHPUT,R,2,52,2.725327100,100,2025-11-08 17:18:20
