io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,123.468321565,224279,2026-06-26 10:46:02
sync,1,1,1,POWER,0,2,24,36.463968565,225566,2026-06-26 11:08:15
sync,1,1,1,THROUGHPUT,R,1,89,264.714283358,225215,2026-06-26 11:13:38
sync,1,1,1,THROUGHPUT,R,2,90,37.835272507,224161,2026-06-26 11:14:49
sync,1,1,1,THROUGHPUT,R,1,91,168.198154410,224994,2026-06-26 11:18:10
sync,1,1,1,THROUGHPUT,R,2,92,38.507407246,225685,2026-06-26 11:19:42
sync,1,1,1,THROUGHPUT,R,1,93,116.303734191,225101,2026-06-26 11:22:09
sync,1,1,1,THROUGHPUT,R,2,94,36.817941939,224998,2026-06-26 11:23:28
sync,1,1,1,THROUGHPUT,R,1,95,185.889554494,224352,2026-06-26 11:27:05
sync,1,1,1,THROUGHPUT,R,2,96,20.517793994,224958,2026-06-26 11:28:13
