io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,10,2,9.913446646,21,2026-06-18 17:25:51
bgworkers,1,1,1,POWER,0,2,3,1.275370516,101,2026-06-18 17:25:52
bgworkers,1,1,1,POWER,0,17,4,1.500287278,2,2026-06-18 17:25:54
bgworkers,1,1,1,POWER,0,11,5,.326659595,1063,2026-06-18 17:25:54
bgworkers,1,1,1,POWER,0,12,6,1.232438177,3,2026-06-18 17:25:55
bgworkers,1,1,1,POWER,0,22,7,.317152810,8,2026-06-18 17:25:56
bgworkers,1,1,1,POWER,0,14,8,.380707596,2,2026-06-18 17:25:56
bgworkers,1,1,1,POWER,0,7,9,5.769244525,5,2026-06-18 17:26:02
bgworkers,1,1,1,POWER,0,6,10,.758145658,2,2026-06-18 17:26:03
bgworkers,1,1,1,POWER,0,13,11,.942656004,43,2026-06-18 17:26:04
bgworkers,1,1,1,POWER,0,20,12,3.632591489,174,2026-06-18 17:26:08
bgworkers,1,1,1,POWER,0,21,13,3.869159812,101,2026-06-18 17:26:12
bgworkers,1,1,1,POWER,0,19,14,.376660042,2,2026-06-18 17:26:12
bgworkers,1,1,1,POWER,0,3,15,.880852691,11,2026-06-18 17:26:13
bgworkers,1,1,1,POWER,0,4,16,.458096110,6,2026-06-18 17:26:13
bgworkers,1,1,1,POWER,0,1,17,.137195184,1,2026-06-18 17:26:14
bgworkers,1,1,1,POWER,0,16,18,.456350097,18231,2026-06-18 17:26:14
bgworkers,1,1,1,POWER,0,8,19,.710019709,3,2026-06-18 17:26:15
bgworkers,1,1,1,POWER,0,15,20,1.241473570,4,2026-06-18 17:26:16
bgworkers,1,1,1,POWER,0,18,21,5.421180751,10,2026-06-18 17:26:22
bgworkers,1,1,1,POWER,0,9,22,2.044055256,176,2026-06-18 17:26:24
bgworkers,1,1,1,POWER,0,5,23,1.041561625,6,2026-06-18 17:26:25
bgworkers,1,1,1,THROUGHPUT,2,14,23,.555818222,2,2026-06-18 17:26:27
bgworkers,1,1,1,THROUGHPUT,1,15,1,1.358850489,4,2026-06-18 17:26:28
bgworkers,1,1,1,THROUGHPUT,1,16,2,.482963476,18316,2026-06-18 17:26:28
bgworkers,1,1,1,THROUGHPUT,2,20,24,4.696759053,181,2026-06-18 17:26:32
bgworkers,1,1,1,THROUGHPUT,1,7,3,6.737542539,5,2026-06-18 17:26:35
bgworkers,1,1,1,THROUGHPUT,2,17,25,3.824579952,2,2026-06-18 17:26:35
bgworkers,1,1,1,THROUGHPUT,2,1,26,.143278585,1,2026-06-18 17:26:36
bgworkers,1,1,1,THROUGHPUT,2,6,27,.689047305,2,2026-06-18 17:26:36
bgworkers,1,1,1,THROUGHPUT,2,8,28,.562901940,3,2026-06-18 17:26:37
bgworkers,1,1,1,THROUGHPUT,1,17,4,2.303966889,2,2026-06-18 17:26:37
bgworkers,1,1,1,THROUGHPUT,2,19,29,.222149271,2,2026-06-18 17:26:37
bgworkers,1,1,1,THROUGHPUT,2,10,30,1.004558840,21,2026-06-18 17:26:38
bgworkers,1,1,1,THROUGHPUT,1,9,5,1.988644886,176,2026-06-18 17:26:39
bgworkers,1,1,1,THROUGHPUT,2,3,31,.939183267,11,2026-06-18 17:26:39
bgworkers,1,1,1,THROUGHPUT,1,12,6,.941505970,3,2026-06-18 17:26:40
bgworkers,1,1,1,THROUGHPUT,1,11,7,.257731878,1090,2026-06-18 17:26:41
bgworkers,1,1,1,THROUGHPUT,1,21,8,3.807347003,101,2026-06-18 17:26:45
bgworkers,1,1,1,THROUGHPUT,1,2,9,.551500210,101,2026-06-18 17:26:45
bgworkers,1,1,1,THROUGHPUT,2,7,32,5.974266551,5,2026-06-18 17:26:45
bgworkers,1,1,1,THROUGHPUT,2,22,33,.234616045,8,2026-06-18 17:26:46
bgworkers,1,1,1,THROUGHPUT,2,15,34,.983011910,4,2026-06-18 17:26:47
bgworkers,1,1,1,THROUGHPUT,2,4,35,.456141599,6,2026-06-18 17:26:47
bgworkers,1,1,1,THROUGHPUT,2,13,36,.951932148,43,2026-06-18 17:26:48
bgworkers,1,1,1,THROUGHPUT,1,20,10,3.493442994,165,2026-06-18 17:26:49
bgworkers,1,1,1,THROUGHPUT,2,2,37,.493922578,101,2026-06-18 17:26:49
bgworkers,1,1,1,THROUGHPUT,1,8,11,.540281012,3,2026-06-18 17:26:49
bgworkers,1,1,1,THROUGHPUT,1,10,12,.935569294,21,2026-06-18 17:26:50
bgworkers,1,1,1,THROUGHPUT,2,18,38,5.269581183,11,2026-06-18 17:26:54
bgworkers,1,1,1,THROUGHPUT,2,16,39,.478578240,18334,2026-06-18 17:26:55
bgworkers,1,1,1,THROUGHPUT,1,18,13,5.159751506,10,2026-06-18 17:26:56
bgworkers,1,1,1,THROUGHPUT,1,6,14,.744769671,2,2026-06-18 17:26:56
bgworkers,1,1,1,THROUGHPUT,2,9,40,2.223600447,176,2026-06-18 17:26:57
bgworkers,1,1,1,THROUGHPUT,1,3,15,.925914931,11,2026-06-18 17:26:57
bgworkers,1,1,1,THROUGHPUT,1,1,16,.126622331,1,2026-06-18 17:26:58
bgworkers,1,1,1,THROUGHPUT,1,19,17,.218335145,2,2026-06-18 17:26:58
bgworkers,1,1,1,THROUGHPUT,2,12,41,.955767008,3,2026-06-18 17:26:58
bgworkers,1,1,1,THROUGHPUT,1,14,18,.432217534,2,2026-06-18 17:26:58
bgworkers,1,1,1,THROUGHPUT,2,11,42,.321571834,515,2026-06-18 17:26:59
bgworkers,1,1,1,THROUGHPUT,1,4,19,.449841415,6,2026-06-18 17:26:59
bgworkers,1,1,1,THROUGHPUT,2,5,43,1.112699503,6,2026-06-18 17:27:00
bgworkers,1,1,1,THROUGHPUT,1,5,20,1.153246063,6,2026-06-18 17:27:00
bgworkers,1,1,1,THROUGHPUT,1,22,21,.255577034,8,2026-06-18 17:27:01
bgworkers,1,1,1,THROUGHPUT,1,13,22,1.111833297,43,2026-06-18 17:27:02
bgworkers,1,1,1,THROUGHPUT,2,21,44,3.755186074,101,2026-06-18 17:27:04
