io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,17,2,621.996462130,2,2026-06-19 15:08:04
sync,1,1,1,POWER,0,7,3,32.291252345,5,2026-06-19 15:08:37
sync,1,1,1,POWER,0,22,4,2.164610126,8,2026-06-19 15:08:39
sync,1,1,1,POWER,0,15,5,10.080188392,4,2026-06-19 15:08:49
sync,1,1,1,POWER,0,16,6,4.384052308,27840,2026-06-19 15:08:53
sync,1,1,1,POWER,0,3,7,9.945249993,11,2026-06-19 15:09:03
sync,1,1,1,POWER,0,4,8,16.577425806,6,2026-06-19 15:09:20
sync,1,1,1,POWER,0,1,9,.182949184,1,2026-06-19 15:09:20
sync,1,1,1,POWER,0,20,10,58.722147225,1752,2026-06-19 15:10:19
sync,1,1,1,POWER,0,2,11,39.818837875,101,2026-06-19 15:10:59
sync,1,1,1,POWER,0,9,12,13.148028162,176,2026-06-19 15:11:12
sync,1,1,1,POWER,0,12,13,8.619390548,3,2026-06-19 15:11:21
sync,1,1,1,POWER,0,8,14,7.843959547,3,2026-06-19 15:11:29
sync,1,1,1,POWER,0,13,15,8.266679396,47,2026-06-19 15:11:37
sync,1,1,1,POWER,0,19,16,1.190943434,2,2026-06-19 15:11:38
sync,1,1,1,POWER,0,14,17,3.647727528,2,2026-06-19 15:11:42
sync,1,1,1,POWER,0,10,18,10.347478576,21,2026-06-19 15:11:52
sync,1,1,1,POWER,0,11,19,2.249792174,9182,2026-06-19 15:11:55
sync,1,1,1,POWER,0,18,20,60.646878603,100,2026-06-19 15:12:55
sync,1,1,1,POWER,0,21,21,159.509345096,101,2026-06-19 15:15:35
sync,1,1,1,POWER,0,6,22,3.881805371,2,2026-06-19 15:15:39
sync,1,1,1,POWER,0,5,23,12.651049350,6,2026-06-19 15:15:52
sync,1,1,1,THROUGHPUT,1,11,1,4.112194218,9723,2026-06-19 15:16:02
sync,1,1,1,THROUGHPUT,2,7,23,8.722839290,5,2026-06-19 15:16:07
sync,1,1,1,THROUGHPUT,3,15,45,13.902863907,4,2026-06-19 15:16:12
sync,1,1,1,THROUGHPUT,1,5,2,11.271691097,6,2026-06-19 15:16:13
sync,1,1,1,THROUGHPUT,2,12,24,9.710581442,3,2026-06-19 15:16:16
sync,1,1,1,THROUGHPUT,1,4,3,7.487404631,6,2026-06-19 15:16:21
sync,1,1,1,THROUGHPUT,3,3,46,10.927669451,11,2026-06-19 15:16:23
sync,1,1,1,THROUGHPUT,2,2,25,7.204659464,101,2026-06-19 15:16:24
sync,1,1,1,THROUGHPUT,3,6,47,4.035448363,2,2026-06-19 15:16:27
sync,1,1,1,THROUGHPUT,3,8,48,10.236684031,3,2026-06-19 15:16:37
