io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,10.967009171,600,2025-11-08 14:51:09
iouring,1,1,1,POWER,0,2,24,.503648473,100,2025-11-08 14:51:56
iouring,1,1,1,THROUGHPUT,R,1,45,5.821174416,600,2025-11-08 14:52:02
iouring,1,1,1,THROUGHPUT,R,2,46,.515272902,100,2025-11-08 14:52:02
iouring,1,1,1,THROUGHPUT,R,1,47,1.404981344,600,2025-11-08 14:52:04
iouring,1,1,1,THROUGHPUT,R,2,48,.703441045,100,2025-11-08 14:52:04
iouring,1,1,1,THROUGHPUT,R,1,49,4.349612276,600,2025-11-08 14:52:09
iouring,1,1,1,THROUGHPUT,R,2,50,.436906881,100,2025-11-08 14:52:09
iouring,1,1,1,THROUGHPUT,R,1,51,4.465901159,600,2025-11-08 14:52:14
iouring,1,1,1,THROUGHPUT,R,2,52,.534003621,100,2025-11-08 14:52:14
