io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,123.268137578,224279,2026-06-25 07:20:28
bgworkers,1,1,1,POWER,0,2,24,35.583188926,225566,2026-06-25 07:42:27
bgworkers,1,1,1,THROUGHPUT,R,1,89,222.000492015,225215,2026-06-25 07:47:11
bgworkers,1,1,1,THROUGHPUT,R,2,90,44.668465645,224161,2026-06-25 07:48:28
bgworkers,1,1,1,THROUGHPUT,R,1,91,146.076012069,224994,2026-06-25 07:51:35
bgworkers,1,1,1,THROUGHPUT,R,2,92,36.142630463,225685,2026-06-25 07:52:45
bgworkers,1,1,1,THROUGHPUT,R,1,93,216.453394395,225101,2026-06-25 07:57:07
bgworkers,1,1,1,THROUGHPUT,R,2,94,49.933856593,224998,2026-06-25 07:58:32
bgworkers,1,1,1,THROUGHPUT,R,1,95,136.769057349,224352,2026-06-25 08:01:33
bgworkers,1,1,1,THROUGHPUT,R,2,96,47.269516483,224958,2026-06-25 08:02:58
