io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,5.065105799,600,2025-11-05 21:32:07
bgworkers,1,1,1,POWER,0,2,24,.355021820,100,2025-11-05 21:32:46
bgworkers,1,1,1,THROUGHPUT,R,1,45,5.667453142,600,2025-11-05 21:32:51
bgworkers,1,1,1,THROUGHPUT,R,2,46,.433328468,100,2025-11-05 21:32:52
bgworkers,1,1,1,THROUGHPUT,R,1,47,3.396025781,600,2025-11-05 21:32:55
bgworkers,1,1,1,THROUGHPUT,R,2,48,.499555915,100,2025-11-05 21:32:56
bgworkers,1,1,1,THROUGHPUT,R,1,49,6.113612996,600,2025-11-05 21:33:02
bgworkers,1,1,1,THROUGHPUT,R,2,50,.439090405,100,2025-11-05 21:33:02
bgworkers,1,1,1,THROUGHPUT,R,1,51,4.853158770,600,2025-11-05 21:33:07
bgworkers,1,1,1,THROUGHPUT,R,2,52,.466926997,100,2025-11-05 21:33:08
