io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.189410299,600,2025-11-08 17:42:03
iouring,1,1,1,POWER,0,2,24,.086474073,100,2025-11-08 17:42:27
iouring,1,1,1,THROUGHPUT,R,1,45,.524750495,600,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,2,46,.073214377,100,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,1,47,.109517605,600,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,2,48,.072505746,100,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,1,49,.120045246,600,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,2,50,.073538512,100,2025-11-08 17:42:28
iouring,1,1,1,THROUGHPUT,R,1,51,.125308408,600,2025-11-08 17:42:29
iouring,1,1,1,THROUGHPUT,R,2,52,.072833419,100,2025-11-08 17:42:29
