io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,1,2,.071239777,1,2025-11-08 17:22:46
sync,1,1,1,POWER,0,2,3,.101329133,9,2025-11-08 17:22:47
sync,1,1,1,POWER,0,3,4,.168300335,108,2025-11-08 17:22:48
sync,1,1,1,POWER,0,4,5,.100811734,6,2025-11-08 17:22:50
sync,1,1,1,POWER,0,5,6,.078840621,6,2025-11-08 17:22:51
sync,1,1,1,POWER,0,6,7,.079149838,2,2025-11-08 17:22:52
sync,1,1,1,POWER,0,7,8,.084066052,5,2025-11-08 17:22:53
sync,1,1,1,POWER,0,8,9,.093345013,3,2025-11-08 17:22:54
sync,1,1,1,POWER,0,9,10,.134597569,176,2025-11-08 17:22:55
sync,1,1,1,POWER,0,10,11,.095122336,404,2025-11-08 17:22:56
sync,1,1,1,POWER,0,11,12,.073928791,33,2025-11-08 17:22:57
sync,1,1,1,POWER,0,12,13,.091933241,3,2025-11-08 17:22:59
sync,1,1,1,POWER,0,13,14,.084166496,42,2025-11-08 17:23:00
sync,1,1,1,POWER,0,14,15,.080320423,2,2025-11-08 17:23:01
sync,1,1,1,POWER,0,15,16,.098084173,4,2025-11-08 17:23:02
sync,1,1,1,POWER,0,16,17,.074831358,285,2025-11-08 17:23:03
sync,1,1,1,POWER,0,17,18,.070341142,2,2025-11-08 17:23:04
sync,1,1,1,POWER,0,18,19,.111722066,4,2025-11-08 17:23:05
sync,1,1,1,POWER,0,19,20,.072903893,2,2025-11-08 17:23:06
sync,1,1,1,POWER,0,20,21,.077424240,4,2025-11-08 17:23:07
sync,1,1,1,POWER,0,21,22,.088367229,7,2025-11-08 17:23:09
sync,1,1,1,POWER,0,22,23,.076387699,1,2025-11-08 17:23:10
sync,1,1,1,THROUGHPUT,1,7,1,.075695631,5,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,15,23,.095322596,4,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,8,24,.071578436,3,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,9,2,.092111870,176,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,11,25,.066331685,33,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,18,3,.107783099,4,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,18,26,.100868758,4,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,16,4,.067122820,285,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,6,5,.072717944,2,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,12,27,.083893421,3,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,1,6,.059381271,1,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,6,28,.073235242,2,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,2,1,29,.059981748,1,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,1,10,7,.095899237,404,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,19,30,.066088618,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,11,8,.062603153,33,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,13,31,.076170932,43,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,22,9,.067534378,1,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,14,10,.074998222,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,9,32,.114078413,176,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,13,11,.080413343,43,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,5,33,.074108461,6,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,17,12,.062801675,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,14,34,.071379937,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,12,13,.088360031,3,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,3,35,.077870145,108,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,3,14,.079787869,108,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,10,36,.087083627,404,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,17,37,.060078413,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,8,15,.068888648,3,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,5,16,.074399864,6,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,16,38,.078950739,285,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,19,17,.064162194,2,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,2,4,39,.076021237,6,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,1,2,18,.066696028,9,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,2,2,40,.064495220,9,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,2,20,41,.067083039,4,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,1,20,19,.067341946,4,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,2,22,42,.070672123,1,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,1,15,20,.088976244,4,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,2,7,43,.076420178,5,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,1,21,21,.082355293,7,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,2,21,44,.082527734,7,2025-11-08 17:23:13
sync,1,1,1,THROUGHPUT,1,4,22,.082299520,6,2025-11-08 17:23:13
