io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,123.879362050,224279,2026-06-26 16:06:00
iouring,1,1,1,POWER,0,2,24,35.460968883,225566,2026-06-26 16:27:38
iouring,1,1,1,THROUGHPUT,R,1,89,297.175905139,225215,2026-06-26 16:33:07
iouring,1,1,1,THROUGHPUT,R,2,90,37.250200699,224161,2026-06-26 16:34:19
iouring,1,1,1,THROUGHPUT,R,1,91,131.542955298,224994,2026-06-26 16:37:19
iouring,1,1,1,THROUGHPUT,R,2,92,33.916220489,225685,2026-06-26 16:38:23
iouring,1,1,1,THROUGHPUT,R,1,93,106.877992343,225101,2026-06-26 16:40:38
iouring,1,1,1,THROUGHPUT,R,2,94,32.095905719,224998,2026-06-26 16:41:40
iouring,1,1,1,THROUGHPUT,R,1,95,240.180506342,224352,2026-06-26 16:46:14
iouring,1,1,1,THROUGHPUT,R,2,96,35.143418428,224958,2026-06-26 16:47:49
