io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.071548245,600,2025-11-03 12:35:32
sync,1,1,1,POWER,0,2,24,.066283093,100,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,1,45,.060832576,600,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,2,46,.059595036,100,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,1,47,.059522248,600,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,2,48,.057642388,100,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,1,49,.057340166,600,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,2,50,.061411179,100,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,1,51,.062783660,600,2025-11-03 12:36:18
sync,1,1,1,THROUGHPUT,R,2,52,.060308744,100,2025-11-03 12:36:18
