io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.653037377,600,2025-11-08 17:22:46
sync,1,1,1,POWER,0,2,24,.078277397,100,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,1,45,.100520583,600,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,2,46,.074149378,100,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,1,47,.100999969,600,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,2,48,.073929158,100,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,1,49,.102889149,600,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,2,50,.068376351,100,2025-11-08 17:23:11
sync,1,1,1,THROUGHPUT,R,1,51,.105572909,600,2025-11-08 17:23:12
sync,1,1,1,THROUGHPUT,R,2,52,.073621497,100,2025-11-08 17:23:12
