io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,1,2,.067667917,1,2025-11-03 10:54:42
iouring,1,1,1,POWER,0,2,3,11.128482377,4566,2025-11-03 10:54:55
iouring,1,1,1,POWER,0,3,4,19.642803470,113952,2025-11-03 10:55:15
iouring,1,1,1,POWER,0,4,5,3.784852528,6,2025-11-03 10:55:20
iouring,1,1,1,POWER,0,5,6,4.236103331,6,2025-11-03 10:55:25
iouring,1,1,1,POWER,0,6,7,1.881377889,2,2025-11-03 10:55:28
iouring,1,1,1,POWER,0,7,8,3.039414603,5,2025-11-03 10:55:32
iouring,1,1,1,POWER,0,8,9,17.836451110,3,2025-11-03 10:55:51
iouring,1,1,1,POWER,0,9,10,14.209563441,176,2025-11-03 10:56:06
iouring,1,1,1,POWER,0,10,11,7.382766643,381871,2025-11-03 10:56:15
iouring,1,1,1,POWER,0,11,12,3.144388401,1,2025-11-03 10:56:19
iouring,1,1,1,POWER,0,12,13,2.906820486,3,2025-11-03 10:56:23
iouring,1,1,1,POWER,0,13,14,13.624703752,47,2025-11-03 10:56:38
iouring,1,1,1,POWER,0,14,15,3.159078376,2,2025-11-03 10:56:42
iouring,1,1,1,POWER,0,15,16,4.967460348,4,2025-11-03 10:56:48
iouring,1,1,1,POWER,0,16,17,2.883353758,27841,2025-11-03 10:56:52
iouring,1,1,1,POWER,0,17,18,.590365633,2,2025-11-03 10:56:53
iouring,1,1,1,POWER,0,18,19,27.938383345,103,2025-11-03 10:57:22
iouring,1,1,1,POWER,0,19,20,.665143557,2,2025-11-03 10:57:24
iouring,1,1,1,POWER,0,20,21,48.198942872,1788,2025-11-03 10:58:13
iouring,1,1,1,POWER,0,21,22,5.732396079,3949,2025-11-03 10:58:20
iouring,1,1,1,POWER,0,22,23,1.164072385,8,2025-11-03 10:58:22
iouring,1,1,1,THROUGHPUT,1,1,1,.044681637,1,2025-11-03 10:58:23
iouring,1,1,1,THROUGHPUT,1,19,2,.593051951,2,2025-11-03 10:58:24
iouring,1,1,1,THROUGHPUT,2,16,23,2.306239312,27841,2025-11-03 10:58:26
iouring,1,1,1,THROUGHPUT,1,10,3,8.133775128,381871,2025-11-03 10:58:32
iouring,1,1,1,THROUGHPUT,2,15,24,10.908370369,4,2025-11-03 10:58:37
iouring,1,1,1,THROUGHPUT,1,21,4,8.163713009,3949,2025-11-03 10:58:40
iouring,1,1,1,THROUGHPUT,2,9,25,10.710375030,176,2025-11-03 10:58:47
iouring,1,1,1,THROUGHPUT,2,6,26,1.662110897,2,2025-11-03 10:58:49
iouring,1,1,1,THROUGHPUT,2,3,27,3.284805810,113952,2025-11-03 10:58:52
iouring,1,1,1,THROUGHPUT,1,15,5,12.570021202,4,2025-11-03 10:58:53
iouring,1,1,1,THROUGHPUT,2,14,28,2.148301249,2,2025-11-03 10:58:54
iouring,1,1,1,THROUGHPUT,2,8,29,3.852786927,3,2025-11-03 10:58:58
iouring,1,1,1,THROUGHPUT,2,21,30,6.474080786,3949,2025-11-03 10:59:05
