io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
iouring,1,1,1,POWER,0,1,2,.066702382,1,2025-11-03 12:27:51
iouring,1,1,1,POWER,0,2,3,10.848070601,4566,2025-11-03 12:28:02
iouring,1,1,1,POWER,0,3,4,22.296017629,113952,2025-11-03 12:28:26
iouring,1,1,1,POWER,0,4,5,3.858260940,6,2025-11-03 12:28:31
iouring,1,1,1,POWER,0,5,6,4.225347558,6,2025-11-03 12:28:36
iouring,1,1,1,POWER,0,6,7,1.791117369,2,2025-11-03 12:28:39
iouring,1,1,1,POWER,0,7,8,2.953685663,5,2025-11-03 12:28:43
iouring,1,1,1,POWER,0,8,9,17.618665819,3,2025-11-03 12:29:01
iouring,1,1,1,POWER,0,9,10,13.801914024,176,2025-11-03 12:29:16
iouring,1,1,1,POWER,0,10,11,7.313627931,381871,2025-11-03 12:29:25
iouring,1,1,1,POWER,0,11,12,3.545111766,1,2025-11-03 12:29:29
iouring,1,1,1,POWER,0,12,13,2.996719193,3,2025-11-03 12:29:33
iouring,1,1,1,POWER,0,13,14,13.236891372,47,2025-11-03 12:29:47
iouring,1,1,1,POWER,0,14,15,2.973845586,2,2025-11-03 12:29:51
iouring,1,1,1,POWER,0,15,16,5.245621323,4,2025-11-03 12:29:58
iouring,1,1,1,POWER,0,16,17,2.857340310,27841,2025-11-03 12:30:02
iouring,1,1,1,POWER,0,17,18,.608348657,2,2025-11-03 12:30:03
iouring,1,1,1,POWER,0,18,19,30.411220723,103,2025-11-03 12:30:35
iouring,1,1,1,POWER,0,19,20,.678073581,2,2025-11-03 12:30:36
iouring,1,1,1,POWER,0,20,21,48.234757014,1788,2025-11-03 12:31:26
iouring,1,1,1,POWER,0,21,22,5.401788578,3949,2025-11-03 12:31:32
iouring,1,1,1,POWER,0,22,23,1.228544582,8,2025-11-03 12:31:34
iouring,1,1,1,THROUGHPUT,2,19,23,.676850378,2,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,1,14,1,2.557090837,2,2025-11-03 12:31:38
iouring,1,1,1,THROUGHPUT,2,14,24,2.837337439,2,2025-11-03 12:31:39
iouring,1,1,1,THROUGHPUT,2,12,25,4.169411720,3,2025-11-03 12:31:43
iouring,1,1,1,THROUGHPUT,1,21,2,6.444043960,3949,2025-11-03 12:31:45
iouring,1,1,1,THROUGHPUT,2,8,26,3.919306791,3,2025-11-03 12:31:47
iouring,1,1,1,THROUGHPUT,2,3,27,3.207043880,113952,2025-11-03 12:31:50
iouring,1,1,1,THROUGHPUT,2,10,28,6.687847344,381871,2025-11-03 12:31:57
iouring,1,1,1,THROUGHPUT,1,13,3,14.462848866,47,2025-11-03 12:31:59
iouring,1,1,1,THROUGHPUT,2,11,29,2.140370438,1,2025-11-03 12:31:59
iouring,1,1,1,THROUGHPUT,2,17,30,.162846833,2,2025-11-03 12:31:59
iouring,1,1,1,THROUGHPUT,2,9,31,12.784543019,176,2025-11-03 12:32:12
iouring,1,1,1,THROUGHPUT,1,18,4,33.416057835,103,2025-11-03 12:32:32
iouring,1,1,1,THROUGHPUT,1,10,5,6.779123696,381871,2025-11-03 12:32:39
iouring,1,1,1,THROUGHPUT,1,3,6,3.750425505,113952,2025-11-03 12:32:43
iouring,1,1,1,THROUGHPUT,2,18,32,34.148387338,103,2025-11-03 12:32:46
iouring,1,1,1,THROUGHPUT,2,1,33,.068229421,1,2025-11-03 12:32:47
iouring,1,1,1,THROUGHPUT,1,8,7,3.918776744,3,2025-11-03 12:32:47
iouring,1,1,1,THROUGHPUT,2,4,34,2.044600980,6,2025-11-03 12:32:49
iouring,1,1,1,THROUGHPUT,2,6,35,1.971508248,2,2025-11-03 12:32:51
iouring,1,1,1,THROUGHPUT,1,15,8,10.965375608,4,2025-11-03 12:32:58
iouring,1,1,1,THROUGHPUT,1,9,9,9.017146664,176,2025-11-03 12:33:07
iouring,1,1,1,THROUGHPUT,2,13,36,17.776997085,47,2025-11-03 12:33:08
