io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,9.565588266,600,2025-11-08 14:29:15
sync,1,1,1,POWER,0,2,24,.535196027,100,2025-11-08 14:30:02
sync,1,1,1,THROUGHPUT,R,1,45,1.128905163,600,2025-11-08 14:30:03
sync,1,1,1,THROUGHPUT,R,2,46,.518834408,100,2025-11-08 14:30:04
sync,1,1,1,THROUGHPUT,R,1,47,4.391504033,600,2025-11-08 14:30:08
sync,1,1,1,THROUGHPUT,R,2,48,.474469456,100,2025-11-08 14:30:09
sync,1,1,1,THROUGHPUT,R,1,49,1.071439995,600,2025-11-08 14:30:10
sync,1,1,1,THROUGHPUT,R,2,50,.472955937,100,2025-11-08 14:30:10
sync,1,1,1,THROUGHPUT,R,1,51,1.068154856,600,2025-11-08 14:30:11
sync,1,1,1,THROUGHPUT,R,2,52,.361551030,100,2025-11-08 14:30:12
