io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,1,2,.066326508,1,2025-11-02 23:14:38
sync,1,1,1,POWER,0,2,3,.125525982,10,2025-11-02 23:14:39
sync,1,1,1,POWER,0,3,4,.192851099,134,2025-11-02 23:14:40
sync,1,1,1,POWER,0,4,5,.084939405,6,2025-11-02 23:14:41
sync,1,1,1,POWER,0,5,6,.078401796,6,2025-11-02 23:14:42
sync,1,1,1,POWER,0,6,7,.077865854,2,2025-11-02 23:14:44
sync,1,1,1,POWER,0,7,8,.080012695,5,2025-11-02 23:14:45
sync,1,1,1,POWER,0,8,9,.081601039,3,2025-11-02 23:14:46
sync,1,1,1,POWER,0,9,10,.099363956,173,2025-11-02 23:14:47
sync,1,1,1,POWER,0,10,11,.092432308,404,2025-11-02 23:14:48
sync,1,1,1,POWER,0,11,12,.071350797,154,2025-11-02 23:14:49
sync,1,1,1,POWER,0,12,13,.086293388,3,2025-11-02 23:14:50
sync,1,1,1,POWER,0,13,14,.078265960,33,2025-11-02 23:14:51
sync,1,1,1,POWER,0,14,15,.077283839,2,2025-11-02 23:14:52
sync,1,1,1,POWER,0,15,16,.105487187,4,2025-11-02 23:14:54
sync,1,1,1,POWER,0,16,17,.072842476,265,2025-11-02 23:14:55
sync,1,1,1,POWER,0,17,18,.359214405,2,2025-11-02 23:14:56
sync,1,1,1,POWER,0,18,19,.105102924,4,2025-11-02 23:14:57
sync,1,1,1,POWER,0,19,20,.076606954,2,2025-11-02 23:14:58
sync,1,1,1,POWER,0,20,21,1.340082613,3,2025-11-02 23:15:01
sync,1,1,1,POWER,0,21,22,.071658083,7,2025-11-02 23:15:02
sync,1,1,1,POWER,0,22,23,.070310537,8,2025-11-02 23:15:03
sync,1,1,1,THROUGHPUT,2,6,23,.071214271,2,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,1,18,1,.106624071,4,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,2,19,24,.076600674,2,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,1,16,2,.067661359,265,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,2,5,25,.067808326,6,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,1,21,3,.076041464,7,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,2,14,26,.065556979,2,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,1,10,4,.073706908,404,2025-11-02 23:15:04
sync,1,1,1,THROUGHPUT,1,7,5,.065371096,5,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,1,2,6,.058555573,10,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,1,5,7,.062242164,6,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,2,17,27,.337025971,2,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,1,12,8,.077599703,3,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,2,10,28,.084336409,404,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,1,8,9,.069263930,3,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,2,2,29,.059810987,10,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,1,14,10,.067336106,2,2025-11-02 23:15:05
sync,1,1,1,THROUGHPUT,2,20,30,.825517731,3,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,20,11,.812213658,3,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,11,31,.063841157,154,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,3,12,.066529066,134,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,19,13,.072140862,2,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,15,32,.076554696,4,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,6,14,.071084669,2,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,9,33,.079887824,173,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,11,15,.058911249,154,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,4,34,.067645028,6,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,22,16,.064803892,8,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,12,35,.075784700,3,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,4,17,.072328614,6,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,8,36,.071306899,3,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,1,9,18,.083933133,173,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,22,37,.059176657,8,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,1,38,.055564341,1,2025-11-02 23:15:06
sync,1,1,1,THROUGHPUT,2,16,39,.073203685,265,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,2,3,40,.072602722,134,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,2,21,41,.081730451,7,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,1,17,19,.365581382,2,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,2,13,42,.071802611,33,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,1,15,20,.085727140,4,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,1,13,21,.076523359,33,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,2,18,43,.104032663,4,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,1,1,22,.060009280,1,2025-11-02 23:15:07
sync,1,1,1,THROUGHPUT,2,7,44,.074129688,5,2025-11-02 23:15:07
