io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,54.030565054,600,2025-11-12 04:04:13
iouring,1,1,1,POWER,0,2,24,8.947574912,100,2025-11-12 05:39:26
iouring,1,1,1,THROUGHPUT,R,1,45,41.784535500,600,2025-11-12 05:40:08
iouring,1,1,1,THROUGHPUT,R,2,46,12.559363043,100,2025-11-12 05:40:20
iouring,1,1,1,THROUGHPUT,R,1,47,22.999316496,600,2025-11-12 05:40:43
iouring,1,1,1,THROUGHPUT,R,2,48,12.427635593,100,2025-11-12 05:40:56
iouring,1,1,1,THROUGHPUT,R,1,49,21.901464495,600,2025-11-12 05:41:18
iouring,1,1,1,THROUGHPUT,R,2,50,12.233736871,100,2025-11-12 05:41:30
iouring,1,1,1,THROUGHPUT,R,1,51,40.893586618,600,2025-11-12 05:42:11
iouring,1,1,1,THROUGHPUT,R,2,52,12.062657495,100,2025-11-12 05:42:23
