io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.194213757,600,2025-10-31 02:44:00
bgworkers,1,1,1,POWER,0,2,24,.076656855,100,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,1,45,.091571228,600,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,2,46,.064082415,100,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,1,47,.084832362,600,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,2,48,.068075812,100,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,1,49,.091667096,600,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,2,50,.069071374,100,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,1,51,.098646464,600,2025-10-31 02:45:12
bgworkers,1,1,1,THROUGHPUT,R,2,52,.072530271,100,2025-10-31 02:45:12
