io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,58.065229123,600,2025-11-13 13:29:20
iouring,1,1,1,POWER,0,2,24,10.378599034,100,2025-11-13 15:02:11
iouring,1,1,1,THROUGHPUT,R,1,45,38.392362541,600,2025-11-13 15:02:49
iouring,1,1,1,THROUGHPUT,R,2,46,12.069925588,100,2025-11-13 15:03:01
iouring,1,1,1,THROUGHPUT,R,1,47,34.492321207,600,2025-11-13 15:03:36
iouring,1,1,1,THROUGHPUT,R,2,48,12.484212600,100,2025-11-13 15:03:48
iouring,1,1,1,THROUGHPUT,R,1,49,20.223630260,600,2025-11-13 15:04:08
iouring,1,1,1,THROUGHPUT,R,2,50,12.067660800,100,2025-11-13 15:04:20
iouring,1,1,1,THROUGHPUT,R,1,51,30.904876077,600,2025-11-13 15:04:51
iouring,1,1,1,THROUGHPUT,R,2,52,23.142729466,100,2025-11-13 15:05:15
