io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.196555987,600,2025-11-08 15:33:22
bgworkers,1,1,1,POWER,0,2,24,.083788535,100,2025-11-08 15:33:46
bgworkers,1,1,1,THROUGHPUT,R,1,45,.505912592,600,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,2,46,.079538913,100,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,1,47,.108799569,600,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,2,48,.066302837,100,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,1,49,.109601920,600,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,2,50,.068933219,100,2025-11-08 15:33:47
bgworkers,1,1,1,THROUGHPUT,R,1,51,.106298090,600,2025-11-08 15:33:48
bgworkers,1,1,1,THROUGHPUT,R,2,52,.073672296,100,2025-11-08 15:33:48
