io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,44.029141232,600,2025-11-10 22:32:37
bgworkers,1,1,1,POWER,0,2,24,14.697716872,100,2025-11-10 23:37:39
bgworkers,1,1,1,THROUGHPUT,R,1,45,23.104032111,600,2025-11-10 23:38:02
bgworkers,1,1,1,THROUGHPUT,R,2,46,25.783613760,100,2025-11-10 23:38:28
bgworkers,1,1,1,THROUGHPUT,R,1,47,32.983911310,600,2025-11-10 23:39:01
bgworkers,1,1,1,THROUGHPUT,R,2,48,41.192577762,100,2025-11-10 23:39:42
bgworkers,1,1,1,THROUGHPUT,R,1,49,32.358405309,600,2025-11-10 23:40:15
bgworkers,1,1,1,THROUGHPUT,R,2,50,14.633897390,100,2025-11-10 23:40:29
bgworkers,1,1,1,THROUGHPUT,R,1,51,26.940529871,600,2025-11-10 23:40:56
bgworkers,1,1,1,THROUGHPUT,R,2,52,42.207691587,100,2025-11-10 23:41:38
