io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,5.357994913,600,2025-11-05 20:47:51
sync,1,1,1,POWER,0,2,24,1.863435971,100,2025-11-05 20:54:25
sync,1,1,1,THROUGHPUT,R,1,45,2.442465084,600,2025-11-05 20:54:28
sync,1,1,1,THROUGHPUT,R,2,46,1.603368777,100,2025-11-05 20:54:29
sync,1,1,1,THROUGHPUT,R,1,47,2.729934250,600,2025-11-05 20:54:32
sync,1,1,1,THROUGHPUT,R,2,48,1.722974125,100,2025-11-05 20:54:34
sync,1,1,1,THROUGHPUT,R,1,49,2.309876360,600,2025-11-05 20:54:36
sync,1,1,1,THROUGHPUT,R,2,50,1.721998172,100,2025-11-05 20:54:38
sync,1,1,1,THROUGHPUT,R,1,51,2.666316591,600,2025-11-05 20:54:40
sync,1,1,1,THROUGHPUT,R,2,52,1.721820837,100,2025-11-05 20:54:42
