io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,42.961198068,600,2025-11-11 16:59:19
sync,1,1,1,POWER,0,2,24,16.246312355,100,2025-11-11 18:07:48
sync,1,1,1,THROUGHPUT,R,1,45,25.472678542,600,2025-11-11 18:08:14
sync,1,1,1,THROUGHPUT,R,2,46,31.319689319,100,2025-11-11 18:08:45
sync,1,1,1,THROUGHPUT,R,1,47,22.239190788,600,2025-11-11 18:09:07
sync,1,1,1,THROUGHPUT,R,2,48,10.342877976,100,2025-11-11 18:09:18
sync,1,1,1,THROUGHPUT,R,1,49,23.792143588,600,2025-11-11 18:09:42
sync,1,1,1,THROUGHPUT,R,2,50,28.417709794,100,2025-11-11 18:10:10
sync,1,1,1,THROUGHPUT,R,1,51,20.922220276,600,2025-11-11 18:10:31
sync,1,1,1,THROUGHPUT,R,2,52,20.327584847,100,2025-11-11 18:10:51
