io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,123.629664765,224279,2026-06-27 04:14:36
iouring,1,1,1,POWER,0,2,24,35.447910575,225566,2026-06-27 04:36:16
iouring,1,1,1,THROUGHPUT,R,1,89,291.349786305,225215,2026-06-27 04:41:40
iouring,1,1,1,THROUGHPUT,R,2,90,37.727532063,224161,2026-06-27 04:42:53
iouring,1,1,1,THROUGHPUT,R,1,91,236.341221389,224994,2026-06-27 04:47:19
iouring,1,1,1,THROUGHPUT,R,2,92,32.893799759,225685,2026-06-27 04:48:24
iouring,1,1,1,THROUGHPUT,R,1,93,96.147764370,225101,2026-06-27 04:50:29
iouring,1,1,1,THROUGHPUT,R,2,94,32.778465834,224998,2026-06-27 04:51:32
iouring,1,1,1,THROUGHPUT,R,1,95,105.057850075,224352,2026-06-27 04:53:47
iouring,1,1,1,THROUGHPUT,R,2,96,34.415070321,224958,2026-06-27 04:54:55
