io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,55.557465620,600,2025-11-11 19:42:41
iouring,1,1,1,POWER,0,2,24,11.451606237,100,2025-11-11 21:18:56
iouring,1,1,1,THROUGHPUT,R,1,45,68.778889042,600,2025-11-11 21:20:05
iouring,1,1,1,THROUGHPUT,R,2,46,29.719013357,100,2025-11-11 21:20:35
iouring,1,1,1,THROUGHPUT,R,1,47,24.667204104,600,2025-11-11 21:20:59
iouring,1,1,1,THROUGHPUT,R,2,48,12.063036449,100,2025-11-11 21:21:11
iouring,1,1,1,THROUGHPUT,R,1,49,17.948421368,600,2025-11-11 21:21:29
iouring,1,1,1,THROUGHPUT,R,2,50,10.642895730,100,2025-11-11 21:21:40
iouring,1,1,1,THROUGHPUT,R,1,51,23.615774802,600,2025-11-11 21:22:04
iouring,1,1,1,THROUGHPUT,R,2,52,24.195054929,100,2025-11-11 21:22:28
