io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,42.669363704,600,2025-11-11 00:56:36
bgworkers,1,1,1,POWER,0,2,24,15.911369776,100,2025-11-11 02:01:16
bgworkers,1,1,1,THROUGHPUT,R,1,45,24.686173541,600,2025-11-11 02:01:41
bgworkers,1,1,1,THROUGHPUT,R,2,46,30.791312983,100,2025-11-11 02:02:12
bgworkers,1,1,1,THROUGHPUT,R,1,47,30.371195255,600,2025-11-11 02:02:42
bgworkers,1,1,1,THROUGHPUT,R,2,48,35.412361611,100,2025-11-11 02:03:18
bgworkers,1,1,1,THROUGHPUT,R,1,49,28.705287572,600,2025-11-11 02:03:46
bgworkers,1,1,1,THROUGHPUT,R,2,50,23.531089001,100,2025-11-11 02:04:10
bgworkers,1,1,1,THROUGHPUT,R,1,51,22.595732946,600,2025-11-11 02:04:33
bgworkers,1,1,1,THROUGHPUT,R,2,52,18.723924260,100,2025-11-11 02:04:51
